5,10,15,20,25,30,35,40,45,50
121.08483247332732,83.22600624861329,84.98514542074953,82.43594734298543,87.58834393647906,95.66110368162511,97.65883605726262,97.40344501927514,96.66075978557656,97.57030741554941
76.27096256183628,68.72294799148071,85.44507300154376,91.70347426595534,87.32364322923894,95.86750738475008,96.4220790406692,96.91585692330196,100.55213983024461,101.13771568690478
76.4084616181232,62.50183847428778,70.91065521605628,83.65107162041627,75.81231980929643,73.46237594431601,78.72706942326181,80.83132580333876,79.28232859203976,79.96561505468455
72.64028358573294,62.72359345958386,71.70769935481543,71.71293438828747,70.69935927315159,79.46966538888724,80.39510158954934,77.86651620914122,77.20626582796098,78.33710558593775
118.95958365254663,82.00437544058454,83.84794278548148,80.40048147230215,80.64813111298199,86.74072576555828,90.89854801614848,87.42634286324697,85.88534142970092,86.93229487106343
82.97924706859415,61.881077288384596,65.54801481857442,59.53691502240564,75.45312203471666,67.36770907320299,61.144064169435474,66.13959495924017,67.73551220206426,67.3637161626414
76.18433648324523,65.08857031910904,69.81930757234262,70.62222479211412,68.35383031085193,70.47346072047672,67.89548657134038,71.89054804255352,75.20078742719984,75.06871091730835
60.29282285966465,48.66334454168577,59.8903153799105,58.02635266309002,56.43211486588938,55.666851320518475,54.96695158820956,60.79733398695817,64.49535872439456,63.555081192187075
133.7578471748712,93.39368814993497,99.85986082891304,105.95279652441377,98.82562290470449,105.08918111560926,104.69603882364119,103.96379585530025,104.83067359030912,104.08193658715945
95.53615737169469,75.76057122975627,87.4522043321294,89.38064815315398,81.4897701270498,84.18368100327338,88.06177985383776,84.9932223653604,84.14878271096791,86.44153207118724
