,10,20,30,40,50,60,70,80,90,100
ATVI,0.0,0.0,0.009993192038503617,0.0,0.0,0.0030802587230166407,0.0034937937360362925,0.003119274021157644,0.004222720908253082,0.004223289593193382
ADBE,0.0,0.0,0.019657019849129244,0.024735902228369883,0.02387411412079332,0.018814147273091043,0.018269435322936366,0.0178445065401242,0.01713793953924502,0.017140049274028304
AMD,0.0,0.0,0.0,0.00603154377785347,0.0,0.0034834278298408305,0.0037727325566579164,0.0035664183469350887,0.004037216297442175,0.004037001865463449
ALXN,0.0,0.0,0.0,0.0,0.0027119872367367074,0.0,0.0,0.0012748958085237448,0.0024504687063370265,0.002449752180534074
ALGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOOGL,0.09350273277588873,0.08926888372998522,0.09498279982082428,0.0852410433314271,0.0864379651152914,0.08939531213973465,0.08416104805882636,0.05714739587296637,0.05685361170025836,0.056828839285580815
GOOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027984714146104178,0.029693468927289177,0.029716620352596146
AMZN,0.1258081198544418,0.09101231792512304,0.09948982177351921,0.09301462697888617,0.09620419570578043,0.09672956142873203,0.09556402777499338,0.09618403058383558,0.09561045747626666,0.09561341453604039
AMGN,0.07682259594306119,0.033514510977556616,0.0,0.017062943930702724,0.012589123583154987,0.013328100660422686,0.01547134640045108,0.0142695952163912,0.013637856811850197,0.013637249655577145
ADI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,0.13871574502023176,0.11072062846908867,0.11030485589099821,0.10728781040382245,0.10319211537834379,0.10298225419979504,0.10219465617059616,0.10258137130293606,0.10201307888247607,0.10201139709425483
AMAT,0.0,0.0,0.0,0.0,0.0,0.0,0.005395061076818673,0.004063004180027093,0.003550009262052104,0.0035522647963711802
ASML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002597457183258174,0.0013509564406806826,0.0013531141366841895
ADSK,0.0,0.0,0.0,0.0,0.0,0.007110021266201863,0.003962165430722285,0.003408112699358914,0.003924964355603173,0.003922980379263636
ADP,0.0,0.04566265922856617,0.05640749531853395,0.02139780327236877,0.024331850191094913,0.018946537079675838,0.018450041153052744,0.014886127430846236,0.014758795378735128,0.01475857565731182
BIDU,0.0,0.0,0.0,0.010444293296227218,0.005339224416108076,0.006750481311730958,0.00443200209088251,0.00587318529585382,0.005130106355263991,0.00512995688099864
BIIB,0.0,0.0,0.008083683206623588,0.0072685251726069275,0.007146896652872866,0.006339941118462946,0.00529158908918952,0.006792451607050668,0.0066601700224925954,0.006659610402759508
BMRN,0.0,0.0,0.0,0.0,0.005695344600564097,0.0,0.004072283812868552,0.004444441404923713,0.003958785855752241,0.003961611537614981
BKNG,0.0,0.0,0.012996097500373546,0.015903614603240773,0.014733239735338794,0.010714340993570444,0.014232867164233581,0.013506792116923788,0.011348868584161979,0.0113472897153997
AVGO,0.0,0.0,0.0204594785579736,0.010544795503693673,0.01919438534451823,0.013052271963893183,0.013737819539428207,0.012524042623337988,0.012869649302878542,0.012871199338678028
CDNS,0.0,0.0,0.0,0.0,0.0,0.0,0.007152619276911844,0.004309637748981249,0.003818293736621916,0.0038184660642949036
CDW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHTR,0.0,0.0,0.02150344524787144,0.0,0.008591421139122786,0.006547904567208493,0.008256984290623142,0.008816348338256856,0.007943260810058557,0.007943733218121878
CHKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016375936712794675,0.0016364839445118047
CTAS,0.0,0.0,0.0,0.013827154700597923,0.0,0.004777113120891689,0.0,0.002261828710727389,0.002308454291306081,0.0023074738612187664
CSCO,0.0,0.04411023739127755,0.030899004420217785,0.029329810590647806,0.0271599434310989,0.024996844952436568,0.026429068218552496,0.027211132015682128,0.027210231089417888,0.027210857994937533
CTXS,0.0,0.03817154838878261,0.027155394685586986,0.024962931808300344,0.0,0.007251203917690486,0.007847694434041628,0.0020562759214289455,0.0025424274005473313,0.0025400310029623447
CTSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0025588110589844022,0.0033615366862231586,0.00369768514825164,0.0036973168921540967
CMCSA,0.0,0.04114518163927068,0.0260412065323987,0.028536853502010844,0.03147012416524511,0.028654134706867493,0.026615353854480665,0.024511455462288025,0.02322016043196873,0.0232220945239745
CPRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COST,0.0,0.0,0.02267554316267896,0.017761060864424215,0.013137403187736086,0.01387459281280556,0.014523751785108343,0.013687817337814259,0.011314319726751003,0.011314171558806254
CSX,0.0,0.0,0.01698650964284638,0.023398862614234846,0.010118153964428311,0.010766078705350502,0.00819314418077914,0.010497342115149315,0.01032413512191006,0.01032484417608765
DXCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021768052008440167,0.0014287881939650175,0.0014287247256371488
DOCU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLTR,0.0,0.0,0.0,0.0,0.005958395083350387,0.00600470712310798,0.005930418284653492,0.00619333716440978,0.006826663325289501,0.006826887939070983
EBAY,0.0,0.0,0.0,0.0,0.008063299911127123,0.011034599543393472,0.008651357412936078,0.006540727835540043,0.005055940444488255,0.00505738584467952
