date,market_return
1987-12-07,0.02192517
1987-12-08,0.0269799
1987-12-09,0.0171818
1987-12-10,-0.02187158
1987-12-11,0.006868837
1987-12-14,0.03032873
1987-12-15,0.00271722
1987-12-16,0.02118456
1987-12-17,-0.01959401
1987-12-18,0.02407906
1987-12-21,0.00257396
1987-12-22,0.001221158
1987-12-23,0.01212559
1987-12-24,-0.003314276
1987-12-28,-0.02560573
1987-12-29,-0.003445948
1987-12-30,0.01292161
1987-12-31,-0.004176663000000001
1988-01-04,0.03732697
1988-01-05,0.01072674
1988-01-06,0.001267895
1988-01-07,0.008487085
1988-01-08,-0.06706744
1988-01-11,0.01575052
1988-01-12,-0.008015187
1988-01-13,0.001695955
1988-01-14,0.0001624074
1988-01-15,0.02583449
1988-01-18,-0.0009603891
1988-01-19,-0.009876968
1988-01-20,-0.02688446
1988-01-21,0.001899233
1988-01-22,0.01362222
1988-01-25,0.02341257
1988-01-26,-0.00962484
1988-01-27,-0.0008870204
1988-01-28,0.01525752
1988-01-29,0.01448294
1988-02-01,-0.006874086000000001
1988-02-02,0.002416452
1988-02-03,-0.01328808
1988-02-04,0.001007097
1988-02-05,-0.003933642
1988-02-08,-0.007440086
1988-02-09,0.01138349
1988-02-10,0.01953241
1988-02-11,-0.002832444
1988-02-12,0.006383710000000001
1988-02-16,0.009610645000000001
1988-02-17,-0.002978435
1988-02-18,-0.004916953
1988-02-19,0.01444761
1988-02-22,0.01537553
1988-02-23,-0.001912688
1988-02-24,-0.00158146
1988-02-25,-0.01103132
1988-02-26,0.003423211
1988-02-29,0.02081103
1988-03-01,-0.002114126
1988-03-02,0.003330849
1988-03-03,-0.0003105356
1988-03-04,-0.002216921
1988-03-07,0.001014488
1988-03-08,0.007365549000000001
1988-03-09,-0.0008332366
1988-03-10,-0.01940645
1988-03-11,0.003493117
1988-03-14,0.005419231
1988-03-15,-0.0008596161
1988-03-16,0.009390480000000001
1988-03-17,0.009692456
1988-03-18,-0.0001546946
1988-03-21,-0.00860141
1988-03-22,0.0002306179
1988-03-23,0.0003922358
1988-03-24,-0.02065551
1988-03-25,-0.01765963
1988-03-28,-0.001703782
1988-03-29,0.007668139000000001
1988-03-30,-0.007384492
1988-03-31,0.003331639
1988-04-04,-0.010348
1988-04-05,0.008953145000000001
1988-04-06,0.02737242
1988-04-07,0.002216701
1988-04-08,0.01227825
1988-04-11,0.002860149
1988-04-12,0.004878982
1988-04-13,0.0004655185
1988-04-14,-0.04286455
1988-04-15,-0.0005417498000000001
1988-04-18,-0.002396513
1988-04-19,-0.004407898
1988-04-20,-0.006550435
1988-04-21,0.0005967093000000001
1988-04-22,0.01450711
1988-04-25,0.009232667
1988-04-26,0.006348275
1988-04-27,-0.0004219497
1988-04-28,-0.005068100000000001
1988-04-29,-0.004730138
1988-05-02,0.001291848
1988-05-03,0.006058335000000001
1988-05-04,-0.009821268000000001
1988-05-05,-0.005848256
1988-05-06,-0.004635923
1988-05-09,-0.002997529
1988-05-10,0.004259312
1988-05-11,-0.01628641
1988-05-12,0.002431459
1988-05-13,0.01100346
1988-05-16,0.008073531
1988-05-17,-0.0118343
1988-05-18,-0.01592966
1988-05-19,0.005008057000000001
1988-05-20,0.001712785
1988-05-23,-0.008170971
1988-05-24,0.01058475
1988-05-25,0.001454268
1988-05-26,0.003448515
1988-05-27,-0.004371760000000001
1988-05-31,0.0339804
1988-06-01,0.0179066
1988-06-02,-0.004939163
1988-06-03,0.004266037
1988-06-06,0.002734006
1988-06-07,-0.006766281000000001
1988-06-08,0.02371446
1988-06-09,-0.003756547
1988-06-10,0.003427248
1988-06-13,0.0008491713
1988-06-14,0.01053446
1988-06-15,0.0006740881
1988-06-16,-0.01645183
1988-06-17,0.002929628
1988-06-20,-0.006205793
1988-06-21,0.01029832
1988-06-22,0.01451943
1988-06-23,-0.002665255
1988-06-24,-0.003141405
1988-06-27,-0.01674069
1988-06-28,0.01203356
1988-06-29,-0.004554354
1988-06-30,0.008951005
1988-07-01,-0.005668385000000001
1988-07-05,0.01508392
1988-07-06,-0.01459438
1988-07-07,-0.0001778671
1988-07-08,-0.006271391
1988-07-11,0.00193319
1988-07-12,-0.009212052
1988-07-13,0.00476022
1988-07-14,0.003462113
1988-07-15,0.00624153
1988-07-18,-0.005229288
1988-07-19,-0.007773566000000001
1988-07-20,0.005765190000000001
1988-07-21,-0.0122766
1988-07-22,-0.01198785
1988-07-25,0.00469551
1988-07-26,0.002170954
1988-07-27,-0.009954101
1988-07-28,0.01349254
1988-07-29,0.02208151
1988-08-01,0.001606108
1988-08-02,-0.0002643609
1988-08-03,0.003651985
1988-08-04,-0.003116556
1988-08-05,-0.002971516
1988-08-08,-0.003955265
1988-08-09,-0.01197295
1988-08-10,-0.01745271
1988-08-11,0.003479892
1988-08-12,-0.0008819621000000001
1988-08-15,-0.01380405
1988-08-16,0.007181938000000001
1988-08-17,0.001185426
1988-08-18,0.001206173
1988-08-19,-0.002625867
1988-08-22,-0.01277419
1988-08-23,0.0003379056
1988-08-24,0.01565607
1988-08-25,-0.00709371
1988-08-26,0.001804336
1988-08-29,0.01092381
1988-08-30,0.0009855495
1988-08-31,-0.003660039
1988-09-01,-0.01202692
1988-09-02,0.02347201
1988-09-06,0.004785676
1988-09-07,0.0008696248
1988-09-08,0.0001590201
1988-09-09,0.004240263
1988-09-12,-0.001046306
1988-09-13,0.003160664
1988-09-14,0.006763653000000001
1988-09-15,-0.004233135
1988-09-16,0.008962224000000001
1988-09-19,-0.005952826
1988-09-20,0.003508386
1988-09-21,0.00210278
1988-09-22,-0.003846586
1988-09-23,0.002768951
1988-09-26,-0.003041002
1988-09-27,-0.002571959
1988-09-28,0.003678988
1988-09-29,0.01291
1988-09-30,-0.002197116
1988-10-03,-0.001679673
1988-10-04,-0.002515064
1988-10-05,0.004436325000000001
1988-10-06,0.001909584
1988-10-07,0.02067556
1988-10-10,0.0009344685
1988-10-11,-0.001035316
1988-10-12,-0.01437312
1988-10-13,0.004205951
1988-10-14,0.001518978
1988-10-17,0.00288366
1988-10-18,0.01073633
1988-10-19,-0.008572084
1988-10-20,0.02120226
1988-10-21,0.002684385
1988-10-24,-0.00394817
1988-10-25,0.0002664983
1988-10-26,-0.003382858
1988-10-27,-0.01415277
1988-10-28,0.003911414
1988-10-31,0.00177911
1988-11-01,0.001262959
1988-11-02,0.0001192006
1988-11-03,0.0005659576000000001
1988-11-04,-0.009165823
1988-11-07,-0.008293526
1988-11-08,0.004192206
1988-11-09,-0.005915276000000001
1988-11-10,0.001233209
1988-11-11,-0.02092834
1988-11-14,-0.0006836331
1988-11-15,0.002526293
1988-11-16,-0.01704658
1988-11-17,0.002787302
1988-11-18,0.007544982
1988-11-21,-0.0008633351
1988-11-22,0.003917782
1988-11-23,0.007053362000000001
1988-11-25,-0.006697639
1988-11-28,0.005454999
1988-11-29,0.009216415
1988-11-30,0.009863003
1988-12-01,-0.0036978
1988-12-02,-0.002481271
1988-12-05,0.01120469
1988-12-06,0.01054323
1988-12-07,0.001536168
1988-12-08,-0.005216773
1988-12-09,0.001770441
1988-12-12,-0.001552695
1988-12-13,-0.0009795158
1988-12-14,-0.00362562
1988-12-15,-0.003533737
1988-12-16,0.006884859
1988-12-19,0.009488937000000001
1988-12-20,-0.004412143
1988-12-21,-0.0003584918
1988-12-22,-0.001528158
1988-12-23,0.004137219
1988-12-27,-0.00340781
1988-12-28,0.001045877
1988-12-29,0.008043247
1988-12-30,-0.005258973
1989-01-03,-0.009034433
1989-01-04,0.0149953
1989-01-05,0.002225239
1989-01-06,0.002463425
1989-01-09,0.001112317
1989-01-10,-0.002168697
1989-01-11,0.005964300000000001
1989-01-12,0.004123657
1989-01-13,0.002094038
1989-01-16,0.001256532
1989-01-17,-0.001741325
1989-01-18,0.01034789
1989-01-19,0.0009741889
1989-01-20,-0.0009072194
1989-01-23,-0.006670906000000001
1989-01-24,0.01328824
1989-01-25,0.002739688
1989-01-26,0.009210371
1989-01-27,0.007250186
1989-01-30,0.003942074
1989-01-31,0.008979924
1989-02-01,-0.0008399936
1989-02-02,-0.0007084567
1989-02-03,0.0009117016
1989-02-06,-0.002495538
1989-02-07,0.01199893
1989-02-08,-0.002875666
1989-02-09,-0.008340309
1989-02-10,-0.01342354
1989-02-13,0.002068175
1989-02-14,-0.002365533
1989-02-15,0.008494903
1989-02-16,0.002034621
1989-02-17,0.006706628
1989-02-21,-0.002246303
1989-02-22,-0.01700831
1989-02-23,0.00349344
1989-02-24,-0.01630739
1989-02-27,0.002421745
1989-02-28,0.003775144
1989-03-01,-0.005369029
1989-03-02,0.009823548000000001
1989-03-03,0.003988660000000001
1989-03-06,0.01239973
1989-03-07,-0.002664822
1989-03-08,0.0007987476
1989-03-09,-0.0004737129
1989-03-10,-0.00324355
1989-03-13,0.008206713000000001
1989-03-14,-0.0004219276
1989-03-15,0.004969472
1989-03-16,0.009207291000000001
1989-03-17,-0.02232989
1989-03-20,-0.009758168000000001
1989-03-21,0.005002397
1989-03-22,-0.002779686
1989-03-23,-0.004944197
1989-03-27,0.005580106
1989-03-28,0.003510374
1989-03-29,0.002988775
1989-03-30,0.0004470911
1989-03-31,0.008507372000000001
1989-04-03,0.004882575
1989-04-04,-0.002856472
1989-04-05,0.002993572
1989-04-06,-0.003145096
1989-04-07,0.006429953
1989-04-10,-1.441995e-05
1989-04-11,0.004545266
1989-04-12,0.001787271
1989-04-13,-0.008236489000000001
1989-04-14,0.0162279
1989-04-17,0.001268673
1989-04-18,0.01408452
1989-04-19,0.003975212000000001
1989-04-20,-0.002547077
1989-04-21,0.009455371
1989-04-24,-0.001864744
1989-04-25,-0.005786651
1989-04-26,0.0008165141
1989-04-27,0.008455752
1989-04-28,0.0003891778
1989-05-01,-0.001311277
1989-05-02,-0.002792263
1989-05-03,0.0001867778
1989-05-04,-0.0008046329
1989-05-05,-0.000296016
1989-05-08,-0.004677672
1989-05-09,-0.001832569
1989-05-10,0.002091848
1989-05-11,0.003580007
1989-05-12,0.02237513
1989-05-15,0.00825403
1989-05-16,-0.001954488
1989-05-17,0.006921242
1989-05-18,0.001771988
1989-05-19,0.009502382
1989-05-22,0.003629291
1989-05-23,-0.01123553
1989-05-24,0.002413609
1989-05-25,0.0002884336
1989-05-26,0.007752801
1989-05-30,-0.007699053000000001
1989-05-31,0.004633688
1989-06-01,0.005007810000000001
1989-06-02,0.0108446
1989-06-05,-0.01013507
1989-06-06,0.006522982
1989-06-07,0.008755898
1989-06-08,-0.0005677498
1989-06-09,0.0001931592
1989-06-12,-0.001158777
1989-06-13,-0.006937821
1989-06-14,-0.0004404435
1989-06-15,-0.01180532
1989-06-16,0.003522002
1989-06-19,0.002197575
1989-06-20,-0.001856809
1989-06-21,-0.0020575
1989-06-22,0.005332818
1989-06-23,0.01725135
1989-06-26,-0.003311611
1989-06-27,0.005676397000000001
1989-06-28,-0.007131653000000001
1989-06-29,-0.01971187
1989-06-30,-0.005189264000000001
1989-07-03,0.004078455
1989-07-05,0.004412609
1989-07-06,0.003000655
1989-07-07,0.01036911
1989-07-10,0.006455924
1989-07-11,0.005503908
1989-07-12,0.003445215
1989-07-13,0.0002212013
1989-07-14,0.005692795
1989-07-17,0.002268333
1989-07-18,-0.003384635
1989-07-19,0.01280018
1989-07-20,-0.006399816
1989-07-21,0.006729929000000001
1989-07-24,-0.005814518
1989-07-25,0.0004573665
1989-07-26,0.01263463
1989-07-27,0.01156123
1989-07-28,0.001024684
1989-07-31,0.01147776
1989-08-01,-0.006388546
1989-08-02,0.002135157
1989-08-03,0.001668092
1989-08-04,-0.002343266
1989-08-07,0.01589076
1989-08-08,0.0003637612
1989-08-09,-0.006352605000000001
1989-08-10,0.003828987
1989-08-11,-0.009906566
1989-08-14,-0.004591086
1989-08-15,0.00498685
1989-08-16,0.003041703
1989-08-17,-0.003461145
1989-08-18,0.004370973
1989-08-21,-0.01462931
1989-08-22,0.001078068
1989-08-23,0.01041944
1989-08-24,0.01978561
1989-08-25,-0.002332715
1989-08-28,0.004528116
1989-08-29,-0.006169864000000001
1989-08-30,0.002726165
1989-08-31,0.001692447
1989-09-01,0.006967157000000001
1989-09-05,-0.00290631
1989-09-06,-0.009303342000000001
1989-09-07,-0.002579961
1989-09-08,0.0006976846
1989-09-11,-0.002709618
1989-09-12,0.003493554
1989-09-13,-0.009558801
1989-09-14,-0.006870179000000001
1989-09-15,0.004929047000000001
1989-09-18,0.004918991
1989-09-19,0.0005873723000000001
1989-09-20,-0.0005099491
1989-09-21,-0.001719866
1989-09-22,0.003778127
1989-09-25,-0.007859169000000001
1989-09-26,0.0008145192
1989-09-27,0.001858538
1989-09-28,0.01026708
1989-09-29,0.001951861
1989-10-02,0.004948123
1989-10-03,0.01145096
1989-10-04,0.00605226
1989-10-05,0.0001018665
1989-10-06,0.005319706
1989-10-09,0.002752308
1989-10-10,-0.001791516
1989-10-11,-0.005960358000000001
1989-10-12,-0.004359713
1989-10-13,-0.06090545
1989-10-16,0.02669651
1989-10-17,-0.00440453
1989-10-18,0.001665058
1989-10-19,0.01572293
1989-10-20,1.508829e-05
1989-10-23,-0.006570312
1989-10-24,-0.002699386
1989-10-25,-0.00386944
1989-10-26,-0.01269716
1989-10-27,-0.008885491
1989-10-30,0.0004749639
1989-10-31,0.01591408
1989-11-01,0.002641379
1989-11-02,-0.007371028000000001
1989-11-03,-0.002237022
1989-11-06,-0.01462071
1989-11-07,0.007018844000000001
1989-11-08,0.01017474
1989-11-09,-0.004197878
1989-11-10,0.007732227
1989-11-13,0.00196319
1989-11-14,-0.005214266
1989-11-15,0.007284758000000001
1989-11-16,0.0007438515000000001
1989-11-17,0.003330083
1989-11-20,-0.00646892
1989-11-21,0.0005725918000000001
1989-11-22,0.006619766
1989-11-24,0.006441563
1989-11-27,0.005048454
1989-11-28,0.0008424876
1989-11-29,-0.006212611000000001
1989-11-30,0.006682245000000001
1989-12-01,0.01315631
1989-12-04,0.002878194
1989-12-05,-0.004868317
1989-12-06,-0.003480359
1989-12-07,-0.002341801
1989-12-08,0.002662696
1989-12-11,0.0001684169
1989-12-12,0.008724526
1989-12-13,0.003005858
1989-12-14,-0.004841306
1989-12-15,-0.002717427
1989-12-18,-0.01791073
1989-12-19,-0.003474882
1989-12-20,0.001038625
1989-12-21,0.005554175000000001
1989-12-22,0.008108441000000001
1989-12-26,-0.001505413
1989-12-27,0.005501608000000001
1989-12-28,0.005532839
1989-12-29,0.007697218
1990-01-02,0.01752742
1990-01-03,-0.002027792
1990-01-04,-0.007913248000000001
1990-01-05,-0.01006854
1990-01-08,0.004797998
1990-01-09,-0.01182237
1990-01-10,-0.006396888000000001
1990-01-11,0.003555394
1990-01-12,-0.02448226
1990-01-15,-0.009085890000000001
1990-01-16,0.0113602
1990-01-17,-0.009650257
1990-01-18,0.002464215
1990-01-19,0.002847966
1990-01-22,-0.02551604
1990-01-23,0.001457785
1990-01-24,-0.001784226
1990-01-25,-0.01321379
1990-01-26,-0.0009366687
1990-01-29,-0.001479605
1990-01-30,-0.006819738000000001
1990-01-31,0.01850466
1990-02-01,-0.0005261698
1990-02-02,0.006635564
1990-02-05,0.003658374
1990-02-06,-0.00647053
1990-02-07,0.012745
1990-02-08,-0.002145848
1990-02-09,0.002326521
1990-02-12,-0.01015977
1990-02-13,0.003098597
1990-02-14,0.002925418
1990-02-15,0.008808473
1990-02-16,-0.006202739000000001
1990-02-20,-0.01420667
1990-02-21,-0.0006193896
1990-02-22,-0.005866988
1990-02-23,-0.004671658
1990-02-26,0.01407564
1990-02-27,0.005388680000000001
1990-02-28,0.005013489
1990-03-01,0.003047537
1990-03-02,0.00833241
1990-03-05,-0.004745554
1990-03-06,0.0126919
1990-03-07,-0.003088401
1990-03-08,0.009650696
1990-03-09,-0.006385839000000001
1990-03-12,0.002423578
1990-03-13,-0.007962029
1990-03-14,0.002751428
1990-03-15,0.003319811
1990-03-16,0.01116717
1990-03-19,0.005245398
1990-03-20,-0.005727776
1990-03-21,-0.005065757000000001
1990-03-22,-0.01249503
1990-03-23,0.004902648
1990-03-26,0.001968583
1990-03-27,0.01060878
1990-03-28,0.002265104
1990-03-29,-0.003439826
1990-03-30,-0.002827969
1990-04-02,-0.003002835
1990-04-03,0.01458873
1990-04-04,-0.007021803
1990-04-05,-0.0006335705
1990-04-06,-0.001809641
1990-04-09,0.003429443
1990-04-10,0.002020684
1990-04-11,-0.0003948465
1990-04-12,0.007628640000000001
1990-04-16,0.001186293
1990-04-17,-0.0001099748
1990-04-18,-0.01154548
1990-04-19,-0.007882568000000001
1990-04-20,-0.009103806
1990-04-23,-0.01123555
1990-04-24,-0.002203008
1990-04-25,0.005336342
1990-04-26,0.002812971
1990-04-27,-0.01188209
1990-04-30,0.005559438000000001
1990-05-01,0.004753905
1990-05-02,0.0068282
1990-05-03,0.003381467
1990-05-04,0.008808783
1990-05-07,0.0064722
1990-05-08,0.00508499
1990-05-09,0.002094785
1990-05-10,0.003764235
1990-05-11,0.02325979
1990-05-14,0.008448078000000001
1990-05-15,-0.0008526034
1990-05-16,-0.0009400604000000001
1990-05-17,0.001527304
1990-05-18,0.000419062
1990-05-21,0.009804917
1990-05-22,0.001560612
1990-05-23,0.002260698
1990-05-24,-0.001674583
1990-05-25,-0.01058908
1990-05-29,0.01697201
1990-05-30,0.00102107
1990-05-31,0.001382565
1990-06-01,0.005150963000000001
1990-06-04,0.01234936
1990-06-05,-0.002138081
1990-06-06,-0.004335199000000001
1990-06-07,-0.004875859000000001
1990-06-08,-0.0122256
1990-06-11,0.00842675
1990-06-12,0.01295597
1990-06-13,-0.003643559
1990-06-14,-0.005458707
1990-06-15,-0.0003252334
1990-06-18,-0.01589427
1990-06-19,0.004444098
1990-06-20,0.001779875
1990-06-21,0.003657121
1990-06-22,-0.01360661
1990-06-25,-0.008535183
1990-06-26,-0.0009726303
1990-06-27,0.00869785
1990-06-28,0.007223944
1990-06-29,0.001156977
1990-07-02,0.004429388
1990-07-03,0.001856357
1990-07-05,-0.01193506
1990-07-06,0.007770317000000001
1990-07-09,0.002915815
1990-07-10,-0.00770879
1990-07-11,0.01252777
1990-07-12,0.01155893
1990-07-13,0.00450679
1990-07-16,0.004851462
1990-07-17,-0.003623631
1990-07-18,-0.0090655
1990-07-19,0.003019647
1990-07-20,-0.009813257
1990-07-23,-0.01777541
1990-07-24,0.001098934
1990-07-25,0.003630689
1990-07-26,-0.003092274
1990-07-27,-0.006872491000000001
1990-07-30,0.006146091
1990-07-31,0.001727426
1990-08-01,-0.001418002
1990-08-02,-0.0116855
1990-08-03,-0.01675783
1990-08-06,-0.03214099
1990-08-07,0.002065977
1990-08-08,0.01083565
1990-08-09,0.005359769
1990-08-10,-0.01286931
1990-08-13,0.01002096
1990-08-14,0.001347696
1990-08-15,0.002538947
1990-08-16,-0.02285493
1990-08-17,-0.01359177
1990-08-20,0.001711368
1990-08-21,-0.01968217
1990-08-22,-0.01661279
1990-08-23,-0.03010001
1990-08-24,0.01529866
1990-08-27,0.03204061
1990-08-28,9.317705e-06
1990-08-29,0.008780021
1990-08-30,-0.01665474
1990-08-31,0.01203156
1990-09-04,0.001808641
1990-09-05,0.003860938
1990-09-06,-0.0120282
1990-09-07,0.009374171
1990-09-10,-0.005268648
1990-09-11,-0.001056494
1990-09-12,0.003950273000000001
1990-09-13,-0.01178305
1990-09-14,-0.005968181
1990-09-17,0.002890722
1990-09-18,0.003333264
1990-09-19,-0.006413674
1990-09-20,-0.01577688
1990-09-21,-0.0006523329
1990-09-24,-0.02115967
1990-09-25,0.01237487
1990-09-26,-0.01031757
1990-09-27,-0.01337495
1990-09-28,0.01665827
1990-10-01,0.03003202
1990-10-02,0.001147583
1990-10-03,-0.01161676
1990-10-04,0.003726769
1990-10-05,-0.003796593
1990-10-08,0.006507619
1990-10-09,-0.02672772
1990-10-10,-0.01581724
1990-10-11,-0.01624711
1990-10-12,0.01526625
1990-10-15,0.01140277
1990-10-16,-0.01459884
1990-10-17,-0.0003016055
1990-10-18,0.02371779
1990-10-19,0.02095669
1990-10-22,0.008612109
1990-10-23,-0.00720618
1990-10-24,0.0006068458
1990-10-25,-0.007661714000000001
1990-10-26,-0.01754758
1990-10-29,-0.009213733
1990-10-30,0.007679512
1990-10-31,-0.00035827
1990-11-01,0.009940172
1990-11-02,0.01613083
1990-11-05,0.009768888
1990-11-06,-0.009249376
1990-11-07,-0.01771152
1990-11-08,0.006007235000000001
1990-11-09,0.02020683
1990-11-12,0.01868085
1990-11-13,-0.005199431
1990-11-14,0.008312305
1990-11-15,-0.01009015
1990-11-16,0.0002195558
1990-11-19,0.007166761000000001
1990-11-20,-0.01189153
1990-11-21,0.001964197
1990-11-23,-0.003091618
1990-11-26,0.004292756
1990-11-27,0.005645982000000001
1990-11-28,-0.0005384611
1990-11-29,-0.004962992
1990-11-30,0.01830759
1990-12-03,0.007021079
1990-12-04,0.007822079000000001
1990-12-05,0.01061236
1990-12-06,-0.002501001
1990-12-07,-0.004035472
1990-12-10,0.003375473
1990-12-11,-0.006349886000000001
1990-12-12,0.01110243
1990-12-13,-0.002291414
1990-12-14,-0.007640876
1990-12-17,-0.002790274
1990-12-18,0.01273615
1990-12-19,-0.0001464119
1990-12-20,0.0004466678
1990-12-21,0.004743019
1990-12-24,-0.00440149
1990-12-26,0.002695504
1990-12-27,-0.007442592
1990-12-28,0.0006391643
1990-12-31,0.00432767
1991-01-02,-0.01085308
1991-01-03,-0.01345472
1991-01-04,-0.002579548
1991-01-07,-0.01732574
1991-01-08,-0.001689564
1991-01-09,-0.01101762
1991-01-10,0.01058294
1991-01-11,0.001165287
1991-01-14,-0.008205306
1991-01-15,0.003856981
1991-01-16,0.008562913
1991-01-17,0.03707062
1991-01-18,0.01231645
1991-01-21,-0.002126196
1991-01-22,-0.008427542
1991-01-23,0.005544246
1991-01-24,0.01438334
1991-01-25,0.003437602
1991-01-28,0.0001716944
1991-01-29,-0.0001973184
1991-01-30,0.01516974
1991-01-31,0.009213789
1991-02-01,-0.002644874
1991-02-04,0.01552522
1991-02-05,0.009392494000000001
1991-02-06,0.01946165
1991-02-07,-0.004023323000000001
1991-02-08,0.00775139
1991-02-11,0.02602305
1991-02-12,-0.007599568
1991-02-13,0.0100246
1991-02-14,-0.01348819
1991-02-15,0.01333572
1991-02-19,0.001802203
1991-02-20,-0.01116479
1991-02-21,-0.0006820798
1991-02-22,0.00187345
1991-02-25,0.004760887
1991-02-26,-0.0114754
1991-02-27,0.01320195
1991-02-28,-0.001733883
1991-03-01,0.009395967
1991-03-04,-0.002311676
1991-03-05,0.01987468
1991-03-06,-0.001834555
1991-03-07,-9.488771e-06
1991-03-08,-0.002503061
1991-03-11,-0.005318368
1991-03-12,-0.007811726000000001
1991-03-13,0.01249276
1991-03-14,-0.002425155
1991-03-15,-0.0006069692
1991-03-18,-0.00324497
1991-03-19,-0.01472442
1991-03-20,0.003881237
1991-03-21,-0.003603927
1991-03-22,0.002593419
1991-03-25,0.006652168000000001
1991-03-26,0.01768887
1991-03-27,-0.002371411
1991-03-28,-0.001042595
1991-04-01,-0.009807151
1991-04-02,0.02190493
1991-04-03,-0.00146822
1991-04-04,0.00327619
1991-04-05,-0.01139515
1991-04-08,0.008283486000000001
1991-04-09,-0.01290186
1991-04-10,-0.001139817
1991-04-11,0.01196647
1991-04-12,0.006926526000000001
1991-04-15,0.002050051
1991-04-16,0.01672729
1991-04-17,0.007761519000000001
1991-04-18,-0.004972081000000001
1991-04-19,-0.01104535
1991-04-22,-0.008842825
1991-04-23,0.002352361
1991-04-24,0.002968577
1991-04-25,-0.009343534
1991-04-26,-0.0004375905
1991-04-29,-0.01399564
1991-04-30,0.004294303
1991-05-01,0.01352514
1991-05-02,0.0005481135
1991-05-03,0.0007667096000000001
1991-05-06,-0.001622593
1991-05-07,-0.006368488
1991-05-08,0.003108514
1991-05-09,0.013143
1991-05-10,-0.01936134
1991-05-13,0.002650297
1991-05-14,-0.01341649
1991-05-15,-0.008381065
1991-05-16,0.01048836
1991-05-17,0.0002873468
1991-05-20,0.0003409302
1991-05-21,0.008492327000000001
1991-05-22,0.002192692
1991-05-23,-0.003168826
1991-05-24,0.007160523
1991-05-28,0.01196215
1991-05-29,0.00215245
1991-05-30,0.01094624
1991-05-31,0.007621772000000001
1991-06-03,-0.004027073
1991-06-04,-0.0006120836
1991-06-05,-0.006949847
1991-06-06,-0.003818302
1991-06-07,-0.01052141
1991-06-10,-0.00184452
1991-06-11,0.006297776000000001
1991-06-12,-0.01136113
1991-06-13,0.002846006
1991-06-14,0.01230419
1991-06-17,-0.005205515
1991-06-18,-0.004061754
1991-06-19,-0.009195892
1991-06-20,0.000643091
1991-06-21,0.006174832000000001
1991-06-24,-0.01743624
1991-06-25,-0.0006860317
1991-06-26,0.002654637
1991-06-27,0.007509417000000001
1991-06-28,-0.0085991
1991-07-01,0.01843557
1991-07-02,-0.0009970578
1991-07-03,-0.01053093
1991-07-05,0.002285354
1991-07-08,0.009176186000000001
1991-07-09,-0.003564605
1991-07-10,-0.001057461
1991-07-11,0.003327734
1991-07-12,0.008391308
1991-07-15,0.005626463
1991-07-16,-0.002213383
1991-07-17,-0.000663518
1991-07-18,0.01066288
1991-07-19,-0.002927219
1991-07-22,-0.003436665
1991-07-23,-0.009159647
1991-07-24,-0.001988427
1991-07-25,0.006100421
1991-07-26,0.0001206283
1991-07-29,0.006040524
1991-07-30,0.009346918000000001
1991-07-31,0.003024355
1991-08-01,-0.001632002
1991-08-02,0.0002824973
1991-08-05,-0.005197612
1991-08-06,0.01497101
1991-08-07,0.000246822
1991-08-08,-0.002976943
1991-08-09,-0.005075356
1991-08-12,0.002382276
1991-08-13,0.004182102
1991-08-14,0.001187407
1991-08-15,-0.001373811
1991-08-16,-0.009513762
1991-08-19,-0.02327546
1991-08-20,0.007807100000000001
1991-08-21,0.0290851
1991-08-22,0.002212832
1991-08-23,0.007142472
1991-08-26,-0.0004246512
1991-08-27,-0.001449973
1991-08-28,0.009075927000000001
1991-08-29,-0.000461187
1991-08-30,-0.002527496
1991-09-03,-0.008117791000000001
1991-09-04,-0.005390806000000001
1991-09-05,-0.002350595
1991-09-06,7.71886e-06
1991-09-09,-0.001175218
1991-09-10,-0.0102473
1991-09-11,0.001488558
1991-09-12,0.006023853
1991-09-13,-0.009936251
1991-09-16,0.006243853000000001
1991-09-17,-0.0005566876
1991-09-18,0.003479347
1991-09-19,0.001787496
1991-09-20,0.001129501
1991-09-23,-0.005161534000000001
1991-09-24,0.005250483
1991-09-25,-0.002447164
1991-09-26,-0.0007677326
1991-09-27,-0.001559619
1991-09-30,0.005480214000000001
1991-10-01,0.003224635
1991-10-02,-0.00255491
1991-10-03,-0.009599026
1991-10-04,-0.007774855000000001
1991-10-07,-0.004707321
1991-10-08,0.003057912
1991-10-09,-0.009955903
1991-10-10,0.009852333000000001
1991-10-11,0.002475181
1991-10-14,0.01317882
1991-10-15,0.01177453
1991-10-16,0.004711546
1991-10-17,-0.002386543
1991-10-18,0.001571374
1991-10-21,-0.006314635000000001
1991-10-22,-0.005445525000000001
1991-10-23,0.0003092851
1991-10-24,-0.007410611
1991-10-25,-0.001980416
1991-10-28,0.01385063
1991-10-29,0.005287411000000001
1991-10-30,0.003665466
1991-10-31,-0.0008457343
1991-11-01,-0.003026809
1991-11-04,-0.002110666
1991-11-05,-0.003521406
1991-11-06,0.003344017
1991-11-07,0.009624504
1991-11-08,-0.001208902
1991-11-11,0.000544987
1991-11-12,0.009321718000000001
1991-11-13,0.001769252
1991-11-14,-0.0006614371
1991-11-15,-0.03648459
1991-11-18,0.007113689
1991-11-19,-0.01495533
1991-11-20,-0.002568607
1991-11-21,0.004059849
1991-11-22,-0.01014064
1991-11-25,-0.001696007
1991-11-26,0.007073050000000001
